Accident_ID,Area,Date,Time,Vehicle_Type,Driver_Age,Cause,Injuries,Deaths,Weather
1092,Perungudi,2023-03-06 00:00:00,1:1,AUTO,15.0,signal jump,4,2,clear
1003,,2023-11-17 00:00:00,8:35, truck,17.0,Wrong Turn,1,-1,
1057,Chromepet,2024-04-23 00:00:00,12:0,,45.0,Distracted Driving,3,-1,RAINY
1050,Guindy,2022-08-05 00:00:00,13:28,,30.0,Over Speed,4,3,RAINY
1012,Porur,2023-07-04 00:00:00,1:61, truck,120.0,,2,-1,Cloudy
1007,Guindy,2023-04-19 00:00:00,5:50,Auto,22.0,Signal Jump,0,1,
1024,Tambaram,2023-07-11 00:00:00,25:37,Car,30.0,Wrong Turn,-1,-1,clear
1039,Velachery,01-01-2023,,AUTO,22.0,Signal Jump,2,3,clear
1055,Porur,,1:56,bike,22.0,overspeed,3,2,
1093,Adyar,2022-01-20 00:00:00,25:67,AUTO,17.0,,3,3,
1054,Velachery,2022-07-06 00:00:00,8:4,Bus,45.0,Over Speed,5,1,Cloudy
1071,   Anna Nagar,2023-08-02 00:00:00,25:56,Auto,60.0,Over Speed,0,-1,Clear
1000,guindy,2022-07-07 00:00:00,12:54,Auto,15.0,signal jump,5,0,
1045,OMR,2023-10-17 00:00:00,,Car,,signal jump,4,0,Rainy
1035,Porur,2023-11-24 00:00:00,,Truck,,Signal Jump,2,2,RAINY
1081,,2024-01-11 00:00:00,12:0,,15.0,Over Speed,2,2,clear
1076,Perungudi,2024-04-30 00:00:00,22:21,bus ,17.0,signal jump,1,-1,clear
1088,,2022-06-15 00:00:00,24:61,Car,120.0,signal jump,1,3,Cloudy
1008,T Nagar,2024-04-05 00:00:00,13:4,Bus,60.0,Wrong Turn,4,-1,Clear
1003,guindy,,23:13,Bus,17.0,,4,-1,
1085,,2022-05-12 00:00:00,19:48,AUTO,30.0,Over Speed,4,3,
1049,OMR,,1:57,Car,30.0,,-1,2,
1044,Adyar,2022-09-07 00:00:00,2:58,bike,120.0,signal jump,0,3,Rainy
1044,t nagar,2022-03-17 00:00:00,23:38,Bike,120.0,Wrong Turn,4,2,
1095,Adyar,2023-07-13 00:00:00,19:39,Truck,30.0,,3,2,Clear
1041,,2023-04-08 00:00:00,23:54, truck,22.0,Wrong Turn,1,0,
1056,Guindy,,,,60.0,,4,3,clear
1060,Anna Nagar,2024-05-22 00:00:00,18:14,,60.0,Wrong Turn,-1,-1,Rainy
1082,guindy,2023-08-16 00:00:00,1:38,,30.0,,0,2,
1029,Guindy,2022-08-21 00:00:00,25:45,Bus,30.0,,0,0,
1061,,2022-08-19 00:00:00,16:5,AUTO,15.0,Distracted Driving,3,1,clear
1042,Adyar,2024-05-13 00:00:00,11:54,Truck,22.0,signal jump,2,3,Cloudy
1038,Velachery,,,Truck,45.0,Wrong Turn,2,3,Rainy
1072,guindy,2022-02-14 00:00:00,7:58,bike,120.0,,5,0,Clear
1018,Perungudi,2023-01-28 00:00:00,24:66,Bike,15.0,Over Speed,1,1,clear
1086,Tambaram,2023-04-27 00:00:00,23:52,bus ,,Over Speed,0,1,
1080,   Anna Nagar,2023-10-11 00:00:00,21:63,,,Signal Jump,0,0,Cloudy
1021,Perungudi,2022-06-29 00:00:00,,,30.0,,3,-1,RAINY
1082,Guindy,2024-04-01 00:00:00,11:16,bike,,,3,-1,
1007,Porur,2022-08-20 00:00:00,18:10,Auto,120.0,,3,0,Clear
1086,Tambaram,,,Car,60.0,Drunk Driving,0,2,clear
1073,   Anna Nagar,18-10-2022,22:37,,17.0,,5,1,Rainy
1038,Chromepet,,24:23,Auto,120.0,Drunk Driving,5,1,RAINY
1012,Velachery,2022-03-31 00:00:00,2:36,Truck,22.0,,2,-1,RAINY
1093,Guindy,2023-02-13 00:00:00,22:39,Car,60.0,Distracted Driving,-1,2,RAINY
1024,,2022-02-14 00:00:00,11:7,AUTO,30.0,overspeed,3,0,Cloudy
1004,Porur,2022-05-28 00:00:00,25:33,AUTO,,Distracted Driving,0,3,
1024,OMR,2023-06-03 00:00:00,23:17,Truck,60.0,overspeed,3,2,Clear
1038,VELACHERY,2023-09-28 00:00:00,23:8,,22.0,Distracted Driving,-1,-1,Cloudy
1015,VELACHERY,,13:5,Bus,,overspeed,2,-1,clear
1083,,2023-04-21 00:00:00,20:13,Auto,45.0,overspeed,3,2,Clear
1095,VELACHERY,16-09-2022,21:69,AUTO,60.0,,4,2,Cloudy
1084,,2023-07-08 00:00:00,8:52, truck,17.0,,4,2,RAINY
1087,T Nagar,2023-10-13 00:00:00,19:17,Truck,45.0,,5,-1,RAINY
1037,Guindy,14-06-2023,15:24,bus ,120.0,overspeed,4,2,Cloudy
1011,VELACHERY,2023-04-27 00:00:00,11:19,bus ,22.0,Signal Jump,0,0,RAINY
1025,OMR,2024-04-10 00:00:00,24:2,bike,120.0,,0,1,clear
1001,Velachery,14-02-2023,0:59,CAR,,overspeed,2,-1,RAINY
1022,Porur,2022-11-25 00:00:00,6:50,Truck,17.0,overspeed,5,3,RAINY
1052,Adyar,2023-12-26 00:00:00,3:26,Truck,120.0,overspeed,1,-1,Rainy
1033,Porur,2023-12-17 00:00:00,1:25, truck,22.0,,5,2,
1042,t nagar,2023-07-02 00:00:00,10:41,,,Wrong Turn,5,1,
1031,Perungudi,2023-11-22 00:00:00,10:67,bus ,22.0,Distracted Driving,2,0,RAINY
1001,Guindy,2022-08-17 00:00:00,,,30.0,Signal Jump,2,2,Cloudy
1062,T Nagar,,,Auto,120.0,Signal Jump,5,3,
1073,VELACHERY,2023-04-03 00:00:00,,Bus,,Wrong Turn,2,-1,
1099,OMR,,9:14,,15.0,Over Speed,0,2,
1098,guindy,2024-01-14 00:00:00,4:31,Truck,,signal jump,-1,1,
1034,Guindy,2022-01-22 00:00:00,,,15.0,,2,0,
1059,Chromepet,2022-06-05 00:00:00,22:0, truck,15.0,,4,-1,RAINY
1082,Perungudi,2023-04-07 00:00:00,3:39,Bike,22.0,Drunk Driving,-1,3,Rainy
1071,   Anna Nagar,2023-07-26 00:00:00,4:1,,15.0,Over Speed,2,1,
1069,Adyar,22-04-2023,12:43,,22.0,Drunk Driving,4,-1,clear
1036,guindy,2023-10-03 00:00:00,12:66, truck,22.0,Distracted Driving,4,-1,Cloudy
1008,Porur,2022-11-15 00:00:00,2:37,AUTO,17.0,Drunk Driving,2,1,Cloudy
1097,t nagar,2023-03-29 00:00:00,,,22.0,signal jump,4,3,
1054,Tambaram,2024-01-12 00:00:00,16:37,AUTO,,Drunk Driving,3,0,
1016,,2022-11-30 00:00:00,23:33,bus ,22.0,Over Speed,4,1,
1087,guindy,,2:37, truck,17.0,Wrong Turn,1,2,RAINY
1054,,,9:47,Auto,,,4,1,
1095,Tambaram,2022-05-02 00:00:00,1:63,Auto,15.0,Over Speed,5,1,clear
1036,OMR,2023-08-17 00:00:00,20:31,CAR,30.0,Drunk Driving,-1,1,Rainy
1070,guindy,2022-12-01 00:00:00,20:19,bike,15.0,Signal Jump,5,3,
1072,Anna Nagar,,25:65,Bus,22.0,Distracted Driving,5,1,clear
1061,Porur,2022-01-14 00:00:00,5:33,Truck,30.0,Drunk Driving,2,1,
1047,,2023-02-06 00:00:00,3:24,Auto,120.0,Wrong Turn,4,3,Rainy
1080,,2023-12-19 00:00:00,20:44,,15.0,overspeed,-1,0,Cloudy
1050,T Nagar,2023-12-14 00:00:00,24:27,bus ,60.0,overspeed,1,-1,Clear
1074,,2023-11-11 00:00:00,5:69,AUTO,,,3,-1,
1098,Tambaram,2022-02-25 00:00:00,5:33,AUTO,,Distracted Driving,2,0,Clear
1080,,2022-09-27 00:00:00,8:15,Bus,,Drunk Driving,1,-1,Clear
1058,t nagar,2023-04-17 00:00:00,22:47,AUTO,30.0,Wrong Turn,3,1,Rainy
1094,T Nagar,08-07-2022,16:51,bike,120.0,Wrong Turn,1,3,
1097,Velachery,2024-05-23 00:00:00,17:0, truck,60.0,,0,2,RAINY
1089,Tambaram,2022-09-01 00:00:00,3:54,AUTO,,Over Speed,1,0,clear
1011,Perungudi,2022-09-04 00:00:00,8:57,Auto,120.0,Signal Jump,3,0,
1050,Velachery,2022-05-05 00:00:00,1:61,,,Over Speed,-1,-1,Rainy
1035,Porur,2022-09-11 00:00:00,1:1,,17.0,Over Speed,1,0,clear
1070,Perungudi,2023-07-23 00:00:00,12:68, truck,22.0,Over Speed,2,1,
1041,VELACHERY,2024-03-19 00:00:00,7:54,Bus,30.0,Drunk Driving,4,0,clear
1064,Adyar,2022-10-09 00:00:00,25:28,Car,15.0,overspeed,2,1,Cloudy
1015,Perungudi,2023-06-13 00:00:00,,Auto,,Over Speed,4,0,Rainy
1076,Tambaram,,10:23,,60.0,Drunk Driving,1,0,RAINY
1087,OMR,2024-04-14 00:00:00,,CAR,45.0,signal jump,2,-1,clear
1030,Velachery,,,bike,45.0,Drunk Driving,0,0,Rainy
1079,Tambaram,2022-11-16 00:00:00,7:68,Car,30.0,overspeed,1,1,
1035,VELACHERY,16-01-2023,,Truck,45.0,,3,3,clear
1055,,2024-06-11 00:00:00,1:38,Bike,22.0,,0,3,
1041,Porur,2022-01-28 00:00:00,1:52,,30.0,,0,-1,Cloudy
1011,OMR,16-01-2022,3:41,bike,15.0,,-1,-1,
1005,Tambaram,2022-07-28 00:00:00,18:70,bus ,60.0,Distracted Driving,0,1,Rainy
